"DOY" "Depth" "DIN" "Year"
206 94.9 0.0012 1994
206 104.2 7e-04 1994
206 115.3 0.0086 1994
206 124.2 0.0782 1994
206 134.4 0.3514 1994
206 149.6 1.0695 1994
206 175 1.89 1994
206 201.3 3.06 1994
241 120.2 0.89 1994
241 5 0.01 1994
241 64 0.01 1994
241 76.2 0.01 1994
241 115.3 0.04 1994
241 133.5 0.92 1994
241 165.5 1.66 1994
241 208.9 1.68 1994
241 230.8 5.26 1994
242 210.3 3.57 1994
242 223.7 5.59 1994
242 234.9 6.2 1994
242 249.2 6.87 1994
242 275 8.38 1994
242 299.7 9.59 1994
242 4.5 2e-04 1994
242 14.6 0.001 1994
242 25.2 4e-04 1994
242 35.2 2e-04 1994
242 44.6 4e-04 1994
242 59.6 0.0013 1994
242 75.9 1e-04 1994
242 85 2e-04 1994
242 94.4 0.02 1994
242 105.5 0.0778 1994
242 115 0.7836 1994
242 125.1 1.2801 1994
242 135.4 1.85 1994
242 150.4 1.91 1994
242 175.6 2.73 1994
242 200.7 1.45 1994
266 10.1 0.01 1994
266 39.1 0.01 1994
266 118.1 0.21 1994
266 134.1 0.44 1994
266 148.7 0.76 1994
266 181.5 1.51 1994
266 200 1.97 1994
266 251.9 4.95 1994
266 289.1 8.15 1994
266 224.6 2.54 1994
266 234.4 2.98 1994
266 249.2 4.16 1994
266 275.3 5.91 1994
266 5.4 0.002 1994
266 15.1 0.0015 1994
266 25 0.0011 1994
266 35 0.0018 1994
266 44.6 0.0014 1994
266 59.9 0.0012 1994
266 75.2 0.0012 1994
266 84.9 0.002 1994
266 95.1 0.0043 1994
266 105.2 0.011 1994
266 115.6 0.0118 1994
266 124.1 0.2061 1994
266 135.5 0.3853 1994
266 149.6 0.4315 1994
266 158.7 0.5829 1994
266 174.4 0.9045 1994
266 184.7 1.1739 1994
266 200 1.5486 1994
268 5 0.0019 1994
268 24.6 0.0018 1994
268 75 0.0015 1994
268 90.3 0.0045 1994
268 99.4 0.0012 1994
268 104.5 0.0026 1994
268 109.9 0.0014 1994
268 115.2 0.0024 1994
287 4.8 0.01 1994
287 60.2 0.01 1994
287 70.9 0.02 1994
287 120.1 0.22 1994
287 150.7 0.81 1994
287 177.2 1.21 1994
287 199.8 2.01 1994
287 225.3 3.11 1994
287 269 4.39 1994
288 225.2 3.14 1994
288 235.3 3.7 1994
288 250.3 3.89 1994
288 274.8 5.1 1994
288 299.4 7.37 1994
288 5 9e-04 1994
288 14.6 0.0012 1994
288 25 6e-04 1994
288 34.3 0.001 1994
288 44.6 0.0015 1994
288 59.5 0.0015 1994
288 74.5 0.001 1994
288 84.2 0.0013 1994
288 94.7 0.0029 1994
288 104.7 0.0016 1994
288 115.3 0.0071 1994
288 124.7 0.2578 1994
288 134.8 0.52 1994
288 149.5 0.7739 1994
288 159.4 0.9821 1994
288 174.4 1.1698 1994
288 185.4 1.4593 1994
288 200.8 2.1501 1994
324 224.2 3.84 1994
324 234.4 4.4 1994
324 250.7 5.14 1994
324 275.7 6.58 1994
324 5.3 0.0021 1994
324 14.8 0.002 1994
324 25.2 0.0014 1994
324 34.2 0.0026 1994
324 43.2 0.0013 1994
324 58.7 0.0036 1994
324 74 0.0022 1994
324 86.5 0.0019 1994
324 94.9 0.0037 1994
324 102.3 0.0498 1994
324 115.7 0.1311 1994
324 125.2 0.2318 1994
324 135.4 0.2906 1994
324 150.6 1.0022 1994
324 173 1.6681 1994
325 4.7 0.01 1994
325 49.5 0.01 1994
325 103.8 0.01 1994
325 109.5 0.04 1994
325 117.7 0.08 1994
325 136.4 0.57 1994
325 160.4 0.58 1994
325 234.9 5.69 1994
36 249.6 8.83 1995
36 49.8 0.01 1995
36 74.2 0.01 1995
36 118.8 0.02 1995
36 129.6 0.05 1995
36 159 1.19 1995
36 193.9 2.7 1995
36 210.2 2.64 1995
36 262.1 8.64 1995
37 209.6 3.96 1995
37 225 4.54 1995
37 234.3 4.91 1995
37 249.5 7.36 1995
37 274.3 11.68 1995
37 299.3 13.51 1995
37 4.9 0.0038 1995
37 14.9 0.0046 1995
37 23.2 0.0045 1995
37 34.1 0.0051 1995
37 43.8 0.0027 1995
37 59.8 0.0034 1995
37 74.9 0.0047 1995
37 84.8 0.0027 1995
37 95.5 0.0037 1995
37 104.3 0.0045 1995
37 113.5 0.0608 1995
37 120.3 0.1522 1995
37 123.8 0.2808 1995
37 133.6 0.2622 1995
37 149.8 0.3133 1995
37 160.2 0.83 1995
37 175.1 3.1524 1995
37 184.4 3.12 1995
37 199.5 3.25 1995
39 124.5 0.1 1995
39 150 0.72 1995
39 175.5 2.76 1995
39 199.4 2.76 1995
39 225.2 3.61 1995
39 250.9 5.67 1995
62 101.3 0.92 1995
63 53.2 0.01 1995
63 75.9 0.01 1995
63 90.4 0.02 1995
63 140.1 0.96 1995
63 197 4.47 1995
63 215.4 4.97 1995
63 291.8 14.05 1995
63 209.8 5.06 1995
63 225.6 6.08 1995
63 234 6.56 1995
63 275 11.07 1995
63 299 14.94 1995
63 5.5 0.0121 1995
63 15 0.0035 1995
63 25.5 0.0014 1995
63 34 0.0021 1995
63 44.7 0.0026 1995
63 57.9 0.0033 1995
63 78 0.0115 1995
63 85.2 0.0724 1995
63 96 0.4046 1995
63 106.3 1.3614 1995
63 111.9 0.9768 1995
63 123.6 1.7742 1995
63 134.2 1.15 1995
63 149.2 1.18 1995
63 174.9 2.4 1995
63 200 3.47 1995
96 4.5 0.0074 1995
96 14.6 0.0113 1995
96 25.1 0.0087 1995
96 44.8 0.0083 1995
96 60.9 0.0091 1995
96 75.2 0.0133 1995
96 84.9 0.0113 1995
96 93.3 0.0067 1995
96 104.5 0.0078 1995
96 124 0.0065 1995
96 134.9 0.0277 1995
96 149.2 0.0472 1995
96 160.2 0.1025 1995
96 173.8 0.1966 1995
96 200.3 0.5689 1995
97 99 0.01 1995
97 115.1 0.01 1995
97 124.3 0.01 1995
97 149.5 0.2 1995
97 174.4 0.78 1995
97 199.5 1.55 1995
97 250 3.12 1995
97 299.9 7.34 1995
97 200.2 1.04 1995
97 249.6 3.56 1995
97 179.5 0.59 1995
97 199.9 0.93 1995
97 224.2 1.71 1995
97 194.6 1.05 1995
126 99.5 0.24 1995
127 122.1 0.61 1995
126 166.7 0.57 1995
126 200.4 0.97 1995
126 222.3 1.39 1995
126 259.6 4.62 1995
127 209.6 2.23 1995
127 223.8 2.99 1995
127 234.2 3.48 1995
127 249.2 4.5 1995
127 273.7 6.35 1995
127 5 0.0021 1995
127 9.7 0.0024 1995
127 15 0.003 1995
127 24.7 0.0023 1995
127 34.3 0.0031 1995
127 45 0.0027 1995
127 59.5 0.0026 1995
127 75.6 0.0031 1995
127 84.3 0.0015 1995
127 95.2 0.0016 1995
127 104.8 0.0044 1995
127 115 0.0537 1995
127 124.3 0.2776 1995
127 135.3 0.4237 1995
127 149.8 0.51 1995
127 159.4 0.81 1995
127 174.7 1.2393 1995
127 184.9 1.61 1995
127 200.4 2.1205 1995
127 210.5 2.36 1995
211 224.8 2.92 1995
211 234 4.11 1995
211 249.7 5.79 1995
211 274.7 8 1995
211 299.5 8.69 1995
211 5 0.0039 1995
211 14.7 0.0027 1995
211 24.4 0.0047 1995
211 35 0.0042 1995
211 45.1 0.0039 1995
211 60.1 0.0029 1995
211 74.9 0.0063 1995
211 85 0.0052 1995
211 95.6 0.0085 1995
211 104.7 0.0044 1995
211 114.6 0.0036 1995
211 124.5 0.0051 1995
211 133.8 0.0949 1995
211 149.5 0.7886 1995
211 174.3 1.32 1995
211 201 2.01 1995
212 4.2 0.01 1995
212 48.4 0.01 1995
212 63 0.02 1995
212 90 0.01 1995
212 110.7 0.01 1995
212 161.3 1.06 1995
212 180 1.25 1995
212 253.6 5.24 1995
212 299.2 8.51 1995
213 4.5 0.01 1995
213 129.5 0.82 1995
239 4.9 0.01 1995
239 106.4 0.09 1995
240 43.1 0.01 1995
240 98.7 0.02 1995
240 136.5 1.52 1995
240 218.8 5.07 1995
240 210.1 3.57 1995
240 224.9 4.53 1995
240 235.6 4.92 1995
240 250.6 6.02 1995
240 275.4 7.96 1995
240 4.7 0.0018 1995
240 14.3 0.0015 1995
240 25 0.0011 1995
240 44.3 0.0012 1995
240 60.3 0.0021 1995
240 74.4 0.0014 1995
240 84.3 0.0015 1995
240 94.7 0.0062 1995
240 100.2 0.01 1995
240 105.2 0.0156 1995
240 114.8 0.2716 1995
240 124.8 0.7128 1995
240 135.4 1.03 1995
240 149.6 1.85 1995
240 160 1.86 1995
240 173.3 2.1 1995
240 184.8 2.69 1995
240 201 3.18 1995
269 4.9 0.01 1995
269 119.9 0.76 1995
270 4.4 0.02 1995
270 27.4 0.02 1995
270 42.5 0.0025 1995
270 49 0.0046 1995
270 70.2 0.0036 1995
270 87.6 0.0129 1995
270 110.5 1.37 1995
270 196.6 3.93 1995
270 249 7.34 1995
270 290.2 10.12 1995
270 4.8 0.0044 1995
270 14.7 0.0034 1995
270 24.5 0.0021 1995
270 44.3 0.0028 1995
270 73.9 0.0029 1995
270 99.5 0.0026 1995
270 124.8 0.1106 1995
270 173.6 1.48 1995
270 199.9 1.82 1995
270 210.3 2.37 1995
270 224.4 3.7 1995
270 233.4 4.83 1995
270 248.7 6.06 1995
270 272.5 8.03 1995
270 299.6 10.2 1995
270 5 0.0033 1995
270 14.1 0.0032 1995
270 24.8 0.0032 1995
270 35 0.0031 1995
270 45.5 0.0054 1995
270 60.4 0.0022 1995
270 74.5 0.0361 1995
270 93.9 0.0033 1995
270 104.1 0.0023 1995
270 114.4 0.0634 1995
270 124 0.3225 1995
270 134.1 0.5756 1995
270 149.1 1.49 1995
270 160.5 1.39 1995
270 174.4 1.61 1995
270 185.1 1.69 1995
270 200.5 1.86 1995
270 5.2 0.0023 1995
270 14.9 0.0017 1995
270 24.5 0.0023 1995
270 44.9 0.0019 1995
270 74.7 0.002 1995
270 100.2 0.204 1995
270 125.6 0.8151 1995
270 2.5 0.0035 1995
270 9.9 0.0026 1995
270 19.7 0.0033 1995
270 29.7 0.003 1995
270 38.8 0.0041 1995
270 48.8 0.0022 1995
270 59.7 0.0041 1995
270 69.5 0.0029 1995
270 80.1 0.0027 1995
270 89.4 0.0068 1995
270 123.8 0.7623 1995
270 4.3 0.0019 1995
270 13.8 0.0026 1995
270 24.3 0.0024 1995
270 44.8 0.0022 1995
270 75.8 0.0037 1995
270 105 0.0162 1995
270 125.6 0.2035 1995
270 150.7 0.749 1995
270 4.4 0.0062 1995
270 25.2 0.0026 1995
270 44.3 0.0021 1995
270 75.2 0.0014 1995
270 99.2 0.0017 1995
270 124.4 0.0079 1995
270 149.2 0.6546 1995
270 4.2 0.0019 1995
270 24.8 0.001 1995
270 45.2 0.0015 1995
270 74 0.0017 1995
270 100 0.0032 1995
270 124.6 0.6744 1995
271 4.2 0.0023 1995
271 14.6 0.0019 1995
271 24.7 0.0028 1995
271 44.3 0.0048 1995
271 75 0.0034 1995
271 104.5 0.7259 1995
271 5.2 0.0017 1995
271 24.3 0.0022 1995
271 43.3 0.0034 1995
271 73.8 0.0025 1995
271 98.8 0.0047 1995
271 125.4 0.7411 1995
271 4.9 0.0034 1995
271 24.8 0.001 1995
271 44.2 0.0011 1995
271 74.6 0.0017 1995
271 99.3 0.0022 1995
271 124.9 0.806 1995
299 104.9 0.01 1995
299 113.8 0.01 1995
299 139.6 0.76 1995
299 165.8 1.14 1995
299 227.5 5.34 1995
300 199.4 3.9 1995
300 224.9 5.73 1995
300 250.5 6.91 1995
300 275.2 7.78 1995
300 299.4 9.19 1995
300 4.6 0.0045 1995
300 13.6 0.0025 1995
300 24.4 0.002 1995
300 44.3 0.0021 1995
300 59.4 0.0329 1995
300 75 0.003 1995
300 84.9 0.0022 1995
300 104.1 0.0021 1995
300 114.9 0.0039 1995
300 124.8 0.0133 1995
300 134.7 0.3951 1995
300 149.1 0.02 1995
300 158.3 0.83 1995
300 174.3 0.97 1995
300 185 1.68 1995
300 199.6 4.16 1995
320 133 1.47 1995
320 77.6 0.01 1995
320 95 0.27 1995
320 125.1 0.79 1995
320 200.7 2.71 1995
320 230.5 4.62 1995
320 297.9 9.94 1995
321 225.3 5.68 1995
321 234.9 5.87 1995
321 249.7 6.46 1995
321 274.4 7.65 1995
321 5 0.0026 1995
321 14.1 0.0052 1995
321 24 0.0038 1995
321 34.5 0.0038 1995
321 44.3 0.0038 1995
321 60.9 0.0021 1995
321 74.5 0.0024 1995
321 85.5 0.003 1995
321 94.1 0.0382 1995
321 104.3 0.5021 1995
321 114.3 1.01 1995
321 125 1.22 1995
321 134.5 1.41 1995
321 149.9 1.69 1995
321 175.1 2.41 1995
321 200.8 3.75 1995
16 149.6 1.21 1996
16 91.3 0.02 1996
16 114.8 0.76 1996
16 155.3 1.47 1996
16 174.3 1.91 1996
16 250.3 5.16 1996
17 209.6 2.74 1996
17 224.5 3.52 1996
17 234.5 4.14 1996
17 250.3 5.24 1996
17 274.8 7.42 1996
17 299.7 11.39 1996
17 4.6 0.0033 1996
17 14.5 0.0015 1996
17 24.9 0.0015 1996
17 34.8 0.0021 1996
17 44.8 0.0021 1996
17 59.6 0.0018 1996
17 74.6 0.0013 1996
17 84.3 0.0016 1996
17 94.4 0.0023 1996
17 104.4 0.0628 1996
17 114.4 0.3655 1996
17 124.8 0.72 1996
17 134.9 0.91 1996
17 149.5 1.13 1996
17 160 1.48 1996
17 174.4 1.79 1996
17 184.4 2.11 1996
17 200.3 2.6 1996
86 299.8 12.62 1996
86 8.9 0.01 1996
86 68.7 0.01 1996
86 95 0.04 1996
86 154.5 2.27 1996
86 200 3.97 1996
86 233.4 6.76 1996
86 265.3 10.43 1996
87 208.1 5.86 1996
87 225 7.2 1996
87 234.3 7.63 1996
87 249.3 9.07 1996
87 299.2 13.01 1996
87 4.8 0.0082 1996
87 13.1 0.0035 1996
87 24.4 9e-04 1996
87 34 0.0012 1996
87 44.3 5e-04 1996
87 58.8 3e-04 1996
87 72.8 7e-04 1996
87 84.4 0.0012 1996
87 95.2 7e-04 1996
87 104.6 5e-04 1996
87 114.7 0.1669 1996
87 123.7 0.422 1996
87 134 0.8649 1996
87 148.7 1.68 1996
87 173 2.47 1996
87 199.6 3.7 1996
114 162.7 1.79 1996
114 4.5 0.01 1996
114 130.4 0.03 1996
114 155.8 0.82 1996
114 171.4 1.59 1996
114 255.9 5.03 1996
115 225 3.34 1996
115 234.2 3.44 1996
115 249.4 5.62 1996
115 274.1 7.94 1996
115 4.6 3e-04 1996
115 14.9 6e-04 1996
115 23.6 5e-04 1996
115 44.1 3e-04 1996
115 59 3e-04 1996
115 74.1 2e-04 1996
115 84.4 4e-04 1996
115 94.2 2e-04 1996
115 104.1 0.0104 1996
115 114.8 0.068 1996
115 123.9 0.0608 1996
115 134.5 0.0423 1996
115 150.5 0.2444 1996
115 174.5 1.1805 1996
115 200.8 1.69 1996
143 125.4 0.55 1996
143 210.1 2.08 1996
143 225.3 2.93 1996
143 236.2 3 1996
143 249.6 3.56 1996
143 275.7 6.68 1996
143 5.1 8e-04 1996
143 24.6 0.0015 1996
143 35.1 2e-04 1996
143 61.1 3e-04 1996
143 75.1 2e-04 1996
143 85 6e-04 1996
143 105.1 3e-04 1996
143 116.3 2e-04 1996
143 125 0.0192 1996
143 134.8 0.6646 1996
143 149 0.96 1996
143 175.1 1.06 1996
143 202.1 0.99 1996
144 21 0.01 1996
144 43.7 0.01 1996
144 94.5 0.08 1996
144 101.3 0.19 1996
144 119.9 0.22 1996
144 158.9 0.97 1996
144 231.9 4.26 1996
177 184 0.75 1996
177 60.3 0.01 1996
177 80.4 0.02 1996
177 90.1 0.01 1996
177 131.1 0.01 1996
177 159.9 0.46 1996
177 203.8 1.49 1996
177 263 4.22 1996
177 299 7.35 1996
178 210 1.52 1996
178 225 2.21 1996
178 234.8 2.69 1996
178 250.2 3.55 1996
178 275.2 5.38 1996
178 4 0.02 1996
178 14.7 9e-04 1996
178 24.6 5e-04 1996
178 35.2 4e-04 1996
178 74.4 0.0016 1996
178 84.5 0.001 1996
178 94.9 3e-04 1996
178 104.7 0.0011 1996
178 114.5 0.011 1996
178 124.1 0.08 1996
178 134 0.1696 1996
178 150 0.384 1996
178 159 0.5292 1996
178 174.6 0.63 1996
178 184.6 0.64 1996
178 200.9 1.24 1996
208 55 0.01 1996
208 134.4 0.29 1996
208 173.9 1.23 1996
208 185.7 1.52 1996
208 208 2.57 1996
208 258.1 4.43 1996
208 299.6 7.78 1996
209 9.5 0.02 1996
209 140.3 0.63 1996
209 209.6 2.38 1996
209 224.9 2.58 1996
209 234.7 2.7 1996
209 249.9 4.02 1996
209 274.6 5.28 1996
209 4.5 5e-04 1996
209 14.4 6e-04 1996
209 24.3 2e-04 1996
209 33.9 9e-04 1996
209 44.6 8e-04 1996
209 58.9 6e-04 1996
209 74.8 5e-04 1996
209 84.5 5e-04 1996
209 95.1 4e-04 1996
209 103.8 0.001 1996
209 113.7 0.0093 1996
209 124.2 0.2151 1996
209 134.2 0.3326 1996
209 150.2 0.5084 1996
209 174.3 1.54 1996
209 199.9 1.88 1996
233 149.6 0.96 1996
233 51.1 0.01 1996
233 128.4 0.45 1996
233 147.8 0.8 1996
233 190.2 1.74 1996
233 272.1 5.05 1996
234 224.4 2.89 1996
234 234.4 3.63 1996
234 249 5.24 1996
234 274.7 7.29 1996
234 299.2 8.54 1996
234 5.2 3e-04 1996
234 14.8 2e-04 1996
234 25.2 0.007 1996
234 34.6 0.0011 1996
234 44.9 0.001 1996
234 59.8 7e-04 1996
234 74.5 3e-04 1996
234 84.6 0.0011 1996
234 95 4e-04 1996
234 104.4 3e-04 1996
234 114.2 0.0043 1996
234 125.3 0.4465 1996
234 135.7 0.6 1996
234 150.4 0.88 1996
234 176 1.42 1996
234 199.8 1.9 1996
275 24.9 0.01 1996
275 54.4 0.01 1996
275 70 0.01 1996
275 85.5 0.01 1996
275 109.8 0.01 1996
275 115.2 0.02 1996
275 169.4 1.83 1996
275 258.5 4.29 1996
276 210.2 3.18 1996
276 223.6 4.66 1996
276 233.3 5.64 1996
276 249 6.63 1996
276 274.8 8.63 1996
276 299 10.36 1996
276 3.8 7e-04 1996
276 14.2 9e-04 1996
276 24.2 5e-04 1996
276 34.9 2e-04 1996
276 43.6 4e-04 1996
276 59.6 7e-04 1996
276 73.8 4e-04 1996
276 84.6 1e-04 1996
276 94.5 0.001 1996
276 103.7 0.003 1996
276 115.3 0.2022 1996
276 124.3 0.3968 1996
276 134.8 0.07 1996
276 148.7 0.58 1996
276 159.4 1.3 1996
276 175.1 1.61 1996
276 183.8 2.12 1996
276 199.9 2.13 1996
304 130.3 1.75 1996
304 200.1 4.83 1996
304 250.2 8.22 1996
304 80.2 0.01 1996
304 188.6 2.26 1996
304 209.8 2.91 1996
304 224.3 4.18 1996
304 234 4.61 1996
304 249.6 5.81 1996
304 274.6 7.08 1996
304 299.5 9.96 1996
304 4.3 1e-04 1996
304 24.2 2e-04 1996
304 34.9 5e-04 1996
304 43.7 3e-04 1996
304 59.6 2e-04 1996
304 74.1 6e-04 1996
304 84.4 5e-04 1996
304 95.4 8e-04 1996
304 104.4 0.0356 1996
304 114.2 0.2896 1996
304 123.8 0.7235 1996
304 135.2 1.15 1996
304 149.7 1.64 1996
304 175.2 2.14 1996
304 201.3 2.75 1996
345 110.2 0.03 1996
345 99.9 0.07 1996
345 114 0.26 1996
345 128.4 0.96 1996
345 227.8 5.09 1996
346 224.6 4.28 1996
346 234.4 4.67 1996
346 249 5.42 1996
346 276.4 7.46 1996
346 4.3 5e-04 1996
346 14.6 0.01 1996
346 24.2 3e-04 1996
346 35 0.0014 1996
346 44.5 3e-04 1996
346 59.5 1e-04 1996
346 74.2 0.02 1996
346 83.9 8e-04 1996
346 95.7 8e-04 1996
346 105.1 0.0118 1996
346 114.6 0.2887 1996
346 125 0.3322 1996
346 135.4 0.59 1996
346 149.4 1.18 1996
346 174.7 2.5 1996
346 199.9 3.68 1996
7 143.7 1.12 1997
7 57.4 0.01 1997
7 100.8 0.92 1997
7 152.6 2.18 1997
7 224.6 4.8 1997
7 263.1 5.87 1997
8 120.1 0.93 1997
8 235.3 4.72 1997
8 250 6.1 1997
8 274.4 7.12 1997
8 299.9 9.69 1997
8 4.3 0.0015 1997
8 14.2 9e-04 1997
8 24.3 0.001 1997
8 34.4 8e-04 1997
8 44.2 0.0012 1997
8 59.3 9e-04 1997
8 75 0.0041 1997
8 84.8 0.1506 1997
8 94.4 0.1771 1997
8 104.5 0.3887 1997
8 114.1 0.68 1997
8 124.9 0.9 1997
8 134.9 1.11 1997
8 149.9 1.37 1997
8 175 2.1 1997
8 199.8 2.93 1997
48 214.4 1.08 1997
48 4 0.01 1997
48 110.8 0.04 1997
48 175.4 0.45 1997
48 203.7 1.77 1997
48 224.1 2.4 1997
48 275.1 6.74 1997
48 284.6 6.92 1997
49 4.4 0.01 1997
49 200.2 0.99 1997
49 225.8 1.88 1997
49 234.6 2.1 1997
49 251 2.72 1997
49 274.5 4.59 1997
49 299.6 6.47 1997
49 4.5 0.001 1997
49 15.2 6e-04 1997
49 33.9 6e-04 1997
49 44.4 6e-04 1997
49 60.1 6e-04 1997
49 74.5 7e-04 1997
49 84.4 6e-04 1997
49 94.2 8e-04 1997
49 104.7 0.0012 1997
49 114.4 0.0104 1997
49 124.5 0.0171 1997
49 135.8 0.0335 1997
49 150 0.0803 1997
49 174.1 0.3763 1997
49 200.6 1.36 1997
70 73 0.01 1997
70 74.8 0.01 1997
70 86.8 0.02 1997
70 119.7 0.28 1997
70 156.5 1.87 1997
70 227.1 4.31 1997
71 210 4.13 1997
71 225.1 5.7 1997
71 234.4 6.05 1997
71 249.2 7.06 1997
71 275.9 9.48 1997
71 299.6 11.85 1997
71 4.5 8e-04 1997
71 14.5 7e-04 1997
71 24.8 6e-04 1997
71 35.5 4e-04 1997
71 44.6 1e-04 1997
71 59.9 2e-04 1997
71 75.2 4e-04 1997
71 85.5 9e-04 1997
71 95 9e-04 1997
71 105 0.0023 1997
71 115.4 0.0591 1997
71 124.2 0.1667 1997
71 134.9 0.5743 1997
71 150.2 1.19 1997
71 174.6 2.65 1997
71 201.2 3.35 1997
98 49.9 0.01 1997
98 77.7 0.18 1997
98 129.1 2.35 1997
98 149.5 3.44 1997
98 190 5.84 1997
98 226 8.3 1997
98 269.5 12.66 1997
99 224.1 7.35 1997
99 234.8 7.78 1997
99 249.6 8.53 1997
99 274.5 9.4 1997
99 300 12.89 1997
99 5.1 0.001 1997
99 15.2 0.0013 1997
99 25.4 9e-04 1997
99 34.9 0.0018 1997
99 44.3 0.0015 1997
99 60.1 0.0021 1997
99 75 0.3927 1997
99 85.1 0.7084 1997
99 95 1.55 1997
99 105.1 1.71 1997
99 115.1 2.52 1997
99 125 2.86 1997
99 134.8 3.23 1997
99 149.9 3.98 1997
99 175.1 5.16 1997
99 200.1 6.37 1997
126 150.4 0.64 1997
126 4.4 0.01 1997
126 56 0.01 1997
126 104.9 0.03 1997
126 137 0.26 1997
126 146.7 0.32 1997
126 200.8 2.22 1997
126 263.8 6.17 1997
127 225.4 2.59 1997
127 234.3 2.8 1997
127 249 3.64 1997
127 274.5 5.71 1997
127 4.2 9e-04 1997
127 14.7 7e-04 1997
127 25 7e-04 1997
127 34.6 0.0011 1997
127 45.3 8e-04 1997
127 59.9 0.0016 1997
127 74.6 9e-04 1997
127 85 1e-04 1997
127 95.1 0.0011 1997
127 104.5 0.0017 1997
127 115.3 0.001 1997
127 124.6 0.0037 1997
127 134.4 0.05 1997
127 149.1 0.4783 1997
127 174.1 0.94 1997
127 199.8 1.86 1997
154 5.3 0.02 1997
154 144.9 1.01 1997
154 130.8 0.75 1997
154 143.8 1.3 1997
154 193.1 2.44 1997
154 241.6 5.59 1997
155 225.2 4.27 1997
155 235.1 4.5 1997
155 249.2 4.86 1997
155 273.2 5.86 1997
155 5.2 3e-04 1997
155 15.3 0.0012 1997
155 24.7 7e-04 1997
155 35.2 2e-04 1997
155 45.6 0.002 1997
155 60.6 0.0017 1997
155 75.4 6e-04 1997
155 85.1 0.0013 1997
155 94.9 0.0012 1997
155 104.6 9e-04 1997
155 114.6 0.0011 1997
155 124.6 0.1351 1997
155 134.8 0.8515 1997
155 149.3 1.24 1997
155 175 1.8 1997
155 199.9 2.77 1997
189 162.2 0.56 1997
189 74.7 0.01 1997
189 90.2 0.01 1997
189 119.4 0.02 1997
189 185 1.54 1997
189 205.3 2.12 1997
189 260.5 5.52 1997
190 225.6 2.61 1997
190 235.4 3.28 1997
190 251.4 4.59 1997
190 273.1 6.4 1997
190 299.3 8.54 1997
190 5.1 0.0016 1997
190 24.4 8e-04 1997
190 35.8 6e-04 1997
190 45.3 3e-04 1997
190 59.4 3e-04 1997
190 75.3 7e-04 1997
190 84 6e-04 1997
190 94.3 3e-04 1997
190 104.3 4e-04 1997
190 115 0.0039 1997
190 124.3 0.1929 1997
190 134.5 0.325 1997
190 150.1 0.5517 1997
190 174.2 1.37 1997
190 200.3 2.37 1997
214 225 2.88 1997
214 233.5 3.13 1997
214 248.9 3.77 1997
214 273.8 5.3 1997
214 299.4 8.43 1997
214 4.6 2e-04 1997
214 14.3 0.0017 1997
214 24.9 4e-04 1997
214 35.3 2e-04 1997
214 77.3 3e-04 1997
214 85.1 0.01 1997
214 94.7 0.02 1997
214 101.7 4e-04 1997
214 114.3 0.137 1997
214 124.7 0.3984 1997
214 134.1 0.535 1997
214 149.5 1.2198 1997
214 175 1.67 1997
214 199.6 2.52 1997
215 51.3 0.03 1997
215 90.4 0.01 1997
215 141.6 0.19 1997
215 190.5 1.9 1997
215 227.7 2.59 1997
215 275.3 4.85 1997
268 209.3 2.03 1997
268 224.9 3.15 1997
268 232.9 3.43 1997
268 249.9 4.47 1997
268 273.6 6.13 1997
268 299.6 7.23 1997
268 4.5 0.0021 1997
268 14 4e-04 1997
268 25.2 0.0014 1997
268 44.7 4e-04 1997
268 59.6 4e-04 1997
268 75.5 6e-04 1997
268 84.6 0.0012 1997
268 93.9 0.0012 1997
268 104.6 8e-04 1997
268 125 0.0094 1997
268 149.6 0.4494 1997
268 174.3 1.4 1997
268 198.4 1.08 1997
268 161.2 0.82 1997
268 179 1.54 1997
268 204.6 2.04 1997
268 273.9 5.27 1997
268 297.3 6.95 1997
339 211.7 3.1 1997
339 224.2 3.84 1997
339 232.9 4.18 1997
339 249.6 5.72 1997
339 273.5 8.3 1997
339 299.4 11.59 1997
339 5.3 0.0032 1997
339 14.6 0.0032 1997
339 25.3 0.0027 1997
339 33.2 0.003 1997
339 43.6 0.0031 1997
339 59.4 0.0034 1997
339 73.8 0.0056 1997
339 84.5 0.0037 1997
339 95.3 0.0034 1997
339 106.7 0.0077 1997
339 115.2 0.0048 1997
339 124.5 0.1075 1997
339 134 0.2134 1997
339 148.7 0.6656 1997
339 159.4 1.14 1997
339 173.6 2 1997
339 185.2 2.37 1997
339 200.3 2.87 1997
340 110.5 0.01 1997
340 120.3 0.14 1997
340 130.6 0.19 1997
340 180 1.94 1997
340 253.5 5.55 1997
10 103.4 0.04 1998
10 145.3 0.95 1998
10 170 1.94 1998
10 210.4 3.54 1998
10 259.7 7.22 1998
11 223.4 4.33 1998
11 236.7 4.71 1998
11 248.7 5.02 1998
11 274.2 6.41 1998
11 299.4 8.67 1998
11 4.6 8e-04 1998
11 14.7 6e-04 1998
11 24.6 9e-04 1998
11 34.6 0.0016 1998
11 43.6 0.0016 1998
11 59.1 5e-04 1998
11 75.3 8e-04 1998
11 84.9 9e-04 1998
11 94.8 0.1158 1998
11 104.3 0.2253 1998
11 114.7 0.442 1998
11 124.4 0.5749 1998
11 134.7 0.94 1998
11 149.4 1.29 1998
11 173.6 2.47 1998
11 201.8 3.58 1998
