"DOY" "Depth" "CHL" "Year"
236 149.5 0.05 2000
236 177.1 0.01 2000
237 4.8 0.08 2000
237 23.9 0.08 2000
237 24.1 0.08 2000
237 44.5 0.09 2000
237 99.2 0.23 2000
237 123.9 0.16 2000
237 149.8 0.07 2000
237 174.8 0.03 2000
236 25 0.1 2000
236 45 0.1 2000
292 4.6 0.07 2000
292 4.6 0.07 2000
292 4.7 0.07 2000
292 24.9 0.08 2000
292 24.9 0.04 2000
292 24.9 0.07 2000
292 45 0.08 2000
292 45 0.07 2000
292 45 0.07 2000
292 74.3 0.17 2000
292 74.2 0.17 2000
292 74.1 0.18 2000
292 98.9 0.19 2000
292 98.9 0.18 2000
292 98.9 0.19 2000
292 125.4 0.09 2000
292 125.4 0.08 2000
292 125.3 0.09 2000
292 147.9 0.04 2000
292 176.2 0.02 2000
293 4.6 0.08 2000
293 24.2 0.08 2000
293 44.8 0.09 2000
293 75 0.11 2000
293 100.6 0.21 2000
293 124.7 0.16 2000
293 150.4 0.07 2000
293 175.5 0.03 2000
335 4.8 0.08 2000
335 4.7 0.09 2000
335 4.7 0.09 2000
335 25.2 0.08 2000
335 25.1 0.09 2000
335 25.1 0.09 2000
335 45 0.12 2000
335 45 0.11 2000
335 44.9 0.11 2000
335 74.3 0.3 2000
335 74.2 0.3 2000
335 74.4 0.27 2000
335 98.8 0.21 2000
335 99.2 0.2 2000
335 99.1 0.2 2000
335 123.7 0.12 2000
335 123.8 0.13 2000
335 123.9 0.11 2000
335 149 0.06 2000
335 171.8 0.03 2000
336 4.4 0.08 2000
336 23.9 0.08 2000
336 44.1 0.12 2000
336 59.1 0.16 2000
336 73.7 0.25 2000
336 84.6 0.27 2000
336 99.9 0.17 2000
336 124.4 0.13 2000
336 134.6 0.12 2000
336 148.7 0.06 2000
336 174.5 0.04 2000
355 4.5 0.08 2000
355 24.5 0.08 2000
355 44.6 0.09 2000
355 59.7 0.13 2000
355 74.8 0.15 2000
355 83.6 0.19 2000
355 99.8 0.27 2000
355 114.8 0.25 2000
355 124.7 0.17 2000
355 135.1 0.13 2000
355 149 0.06 2000
355 174.8 0.02 2000
355 5 0.08 2000
355 24.4 0.07 2000
355 24.3 0.08 2000
355 42.9 0.08 2000
355 43.2 0.08 2000
355 43.1 0.08 2000
355 73.4 0.12 2000
355 73.6 0.12 2000
355 73.7 0.14 2000
355 101.4 0.22 2000
355 101 0.21 2000
355 100.4 0.21 2000
355 121 0.2 2000
355 121.1 0.19 2000
355 122.2 0.19 2000
355 150.4 0.08 2000
355 174.5 0.04 2000
17 3.7 0.08 2001
17 3.8 0.07 2001
17 3.7 0.07 2001
17 23.5 0.09 2001
17 23.5 0.08 2001
17 23.4 0.09 2001
17 44 0.09 2001
17 44 0.09 2001
17 44 0.09 2001
17 73.3 0.2 2001
17 73.3 0.19 2001
17 73.5 0.2 2001
17 99.7 0.22 2001
17 99.5 0.2 2001
17 123.9 0.08 2001
17 123.6 0.09 2001
17 123.4 0.08 2001
17 148 0.05 2001
17 174.8 0.03 2001
18 4.4 0.08 2001
18 23.3 0.08 2001
18 42.8 0.1 2001
18 58.5 0.1 2001
18 75.3 0.14 2001
18 84 0.21 2001
18 99.2 0.23 2001
18 113.9 0.18 2001
18 123.5 0.13 2001
18 134 0.09 2001
18 148.6 0.05 2001
18 175.7 0.02 2001
46 4.2 0.11 2001
46 25 0.11 2001
46 43.9 0.11 2001
46 73.8 0.15 2001
46 99.1 0.19 2001
46 123.2 0.08 2001
46 151.3 0.03 2001
46 173.8 0.02 2001
46 4.2 0.11 2001
46 24.6 0.12 2001
46 45.6 0.11 2001
46 60.6 0.11 2001
46 73.4 0.11 2001
46 84.8 0.12 2001
46 99.2 0.19 2001
46 115.8 0.21 2001
46 119.9 0.2 2001
46 135.7 0.08 2001
46 152.6 0.04 2001
46 174.8 0.02 2001
81 3.9 0.03 2001
81 4 0.07 2001
81 3.9 0.08 2001
81 23.8 0.12 2001
81 23.8 0.07 2001
81 23.8 0.1 2001
81 44 0.1 2001
81 44 0.1 2001
81 44 0.1 2001
81 75.8 0.12 2001
81 75.7 0.13 2001
81 75.4 0.13 2001
81 98.9 0.1 2001
81 98.6 0.11 2001
81 98.9 0.1 2001
81 123.8 0.15 2001
81 123.6 0.16 2001
81 123.7 0.16 2001
81 148.4 0.2 2001
81 173.7 0.03 2001
81 4.7 0.07 2001
81 24.6 0.07 2001
81 43.9 0.09 2001
81 59.5 0.12 2001
81 73.9 0.13 2001
81 83.7 0.11 2001
81 99.4 0.14 2001
81 114.4 0.15 2001
81 123.5 0.18 2001
81 133.8 0.25 2001
81 149 0.16 2001
81 174.5 0.08 2001
108 3.9 0.08 2001
108 3.9 0.08 2001
108 3.9 0.08 2001
108 23.7 0.08 2001
108 23.6 0.07 2001
108 23.6 0.08 2001
108 43.3 0.08 2001
108 43.3 0.09 2001
108 43.3 0.08 2001
108 74 0.12 2001
108 73.9 0.11 2001
108 73.8 0.12 2001
108 99.3 0.18 2001
108 98.9 0.17 2001
108 98.7 0.18 2001
108 123.1 0.21 2001
108 123.4 0.21 2001
108 123.4 0.21 2001
108 148.7 0.12 2001
108 173 0.06 2001
109 3.5 0.07 2001
109 23.7 0.07 2001
109 44.1 0.07 2001
109 58.2 0.11 2001
109 82.8 0.11 2001
109 98.3 0.09 2001
109 113.8 0.22 2001
109 122.4 0.23 2001
109 133.2 0.2 2001
109 148.2 0.12 2001
109 173.8 0.05 2001
137 4.9 0.07 2001
137 4.9 0.07 2001
137 4.8 0.09 2001
137 24.6 0.08 2001
137 24.7 0.07 2001
137 24.7 0.06 2001
137 44.6 0.06 2001
137 44.7 0.06 2001
137 44.8 0.06 2001
137 74.5 0.08 2001
137 74.4 0.07 2001
137 74.5 0.08 2001
137 98.9 0.12 2001
137 98.9 0.12 2001
137 98.8 0.12 2001
137 124.1 0.21 2001
137 124.1 0.2 2001
137 124.1 0.21 2001
137 150.3 0.11 2001
137 176.9 0.05 2001
138 5.3 0.07 2001
138 24.9 0.07 2001
138 44.8 0.05 2001
138 59.4 0.04 2001
138 74.7 0.08 2001
138 84.3 0.11 2001
138 99.1 0.13 2001
138 115.1 0.23 2001
138 124.2 0.22 2001
138 134.7 0.15 2001
138 149.5 0.09 2001
138 174.5 0.04 2001
165 4 0.06 2001
165 4 0.06 2001
165 3.9 0.06 2001
165 23.6 0.06 2001
165 23.5 0.06 2001
165 23.5 0.06 2001
165 44.1 0.08 2001
165 44.1 0.08 2001
165 44.1 0.08 2001
165 73.4 0.16 2001
165 73.4 0.15 2001
165 73.4 0.15 2001
165 98.8 0.19 2001
165 99.3 0.19 2001
165 99.4 0.18 2001
165 123.3 0.19 2001
165 122.6 0.19 2001
165 122.7 0.19 2001
165 148.7 0.1 2001
165 173.7 0.05 2001
166 4.1 0.06 2001
166 24.2 0.06 2001
166 44.2 0.07 2001
166 59 0.09 2001
166 74.2 0.09 2001
166 83.6 0.14 2001
166 99 0.18 2001
166 113.5 0.2 2001
166 123.8 0.19 2001
166 133.8 0.14 2001
166 149.2 0.11 2001
166 173.6 0.05 2001
192 4.3 0.05 2001
192 4.3 0.05 2001
192 4.3 0.05 2001
192 23.7 0.07 2001
192 23.7 0.06 2001
192 23.7 0.05 2001
192 44.8 0.1 2001
192 44.9 0.11 2001
192 44.7 0.09 2001
192 73.8 0.19 2001
192 73.8 0.18 2001
192 73.9 0.18 2001
192 100.6 0.22 2001
192 100.3 0.22 2001
192 100.2 0.21 2001
192 124.2 0.11 2001
192 124 0.12 2001
192 123.7 0.13 2001
192 148.7 0.06 2001
192 175.1 0.02 2001
193 4.2 0.05 2001
193 24.2 0.05 2001
193 43.7 0.08 2001
193 59.5 0.11 2001
193 73.7 0.15 2001
193 84.4 0.17 2001
193 99 0.19 2001
193 114 0.22 2001
193 124.7 0.23 2001
193 134.2 0.22 2001
193 149.6 0.17 2001
193 174.5 0.07 2001
220 4.8 0.06 2001
220 24.8 0.08 2001
220 44.5 0.1 2001
220 59.1 0.11 2001
220 74.9 0.14 2001
220 84.9 0.18 2001
220 100 0.22 2001
220 114.3 0.25 2001
220 124.3 0.24 2001
220 134.3 0.18 2001
220 150.1 0.11 2001
220 174.3 0.05 2001
220 4.8 0.07 2001
220 4.7 0.06 2001
220 4.7 0.07 2001
220 24.9 0.07 2001
220 24.9 0.06 2001
220 44.7 0.07 2001
220 44.7 0.07 2001
220 44.8 0.07 2001
220 76.2 0.16 2001
220 76 0.16 2001
220 75.6 0.15 2001
220 98.8 0.24 2001
220 99.1 0.23 2001
220 99.1 0.23 2001
220 124.9 0.08 2001
220 124.9 0.09 2001
220 124.9 0.08 2001
220 149 0.03 2001
220 176.4 0.01 2001
275 4.9 0.08 2001
275 4.8 0.08 2001
275 4.9 0.07 2001
275 25.7 0.08 2001
275 25.8 0.08 2001
275 25.8 0.08 2001
275 45.3 0.08 2001
275 45.2 0.11 2001
275 45.1 0.1 2001
275 74.1 0.19 2001
275 74.1 0.17 2001
275 74.1 0.19 2001
275 100.6 0.2 2001
275 100.9 0.2 2001
275 100.9 0.19 2001
275 124.5 0.17 2001
275 124.6 0.17 2001
275 124.5 0.17 2001
275 149.8 0.06 2001
275 175.3 0.02 2001
276 1.9 0.07 2001
276 5.1 0.08 2001
276 24.8 0.08 2001
276 44.8 0.09 2001
276 60.1 0.11 2001
276 74.1 0.16 2001
276 85.8 0.18 2001
276 100.4 0.22 2001
276 114.9 0.22 2001
276 124.6 0.21 2001
276 133.9 0.17 2001
276 149.8 0.1 2001
276 175 0.04 2001
296 4.8 0.14 2001
296 4.8 0.14 2001
296 4.8 0.18 2001
296 24.4 0.16 2001
296 24.6 0.14 2001
296 24.7 0.14 2001
296 45.3 0.14 2001
296 45.2 0.15 2001
296 45.3 0.17 2001
296 75.2 0.25 2001
296 75.3 0.26 2001
296 75.1 0.24 2001
296 100.3 0.15 2001
296 100.3 0.14 2001
296 100.4 0.14 2001
296 124.6 0.07 2001
296 124.7 0.08 2001
296 124.7 0.08 2001
296 150.4 0.05 2001
296 174.5 0.01 2001
297 4.4 0.14 2001
297 25.2 0.14 2001
297 43.9 0.14 2001
297 60.1 0.16 2001
297 74.7 0.17 2001
297 84.5 0.2 2001
297 100 0.3 2001
297 115.1 0.21 2001
297 124.1 0.16 2001
297 134.3 0.09 2001
297 149.3 0.04 2001
297 176.3 0.03 2001
321 4.2 0.09 2001
321 4.2 0.1 2001
321 4.1 0.09 2001
321 24.4 0.09 2001
321 24.4 0.09 2001
321 24.4 0.09 2001
321 44.1 0.1 2001
321 44.2 0.1 2001
321 44.1 0.1 2001
321 74.5 0.23 2001
321 74.5 0.21 2001
321 74.5 0.22 2001
321 99.4 0.12 2001
321 99.4 0.12 2001
321 99.4 0.11 2001
321 124.1 0.06 2001
321 124.5 0.05 2001
321 124.3 0.05 2001
321 148.5 0.01 2001
321 174 0.01 2001
322 4.3 0.09 2001
322 24.4 0.09 2001
322 44.5 0.1 2001
322 59.6 0.13 2001
322 74.1 0.18 2001
322 84.2 0.22 2001
322 99.9 0.25 2001
322 113.9 0.19 2001
322 124.6 0.11 2001
322 133.3 0.09 2001
322 150 0.04 2001
322 176.6 0.01 2001
349 3.9 0.18 2001
349 24 0.16 2001
349 44.8 0.17 2001
349 61 0.2 2001
349 73.3 0.28 2001
349 87.7 0.21 2001
349 113 0.06 2001
349 124.1 0.04 2001
349 147.8 0.02 2001
349 168.1 0.02 2001
349 175.9 0.01 2001
349 4.2 0.15 2001
349 33.8 0.17 2001
349 43.6 0.18 2001
349 57.8 0.13 2001
349 75.5 0.18 2001
349 84.1 0.18 2001
349 98.1 0.25 2001
349 114.6 0.14 2001
349 123.8 0.08 2001
349 134.4 0.05 2001
349 150.6 0.03 2001
349 174.3 0.01 2001
16 4.3 0.14 2002
16 4.3 0.11 2002
16 4.4 0.1 2002
16 23.5 0.11 2002
16 23.5 0.1 2002
16 23.6 0.1 2002
16 44.4 0.11 2002
16 44.5 0.12 2002
16 44.5 0.1 2002
16 74.5 0.1 2002
16 74.1 0.1 2002
16 99.2 0.21 2002
16 98.9 0.17 2002
16 98.8 0.21 2002
16 124 0.1 2002
16 124.7 0.11 2002
16 124.4 0.09 2002
16 150.3 0.03 2002
16 176.3 0.01 2002
17 3.7 0.08 2002
17 24.4 0.08 2002
17 44.1 0.11 2002
17 59.2 0.12 2002
17 75.2 0.14 2002
17 84.3 0.16 2002
17 98.8 0.12 2002
17 114.9 0.19 2002
17 124.1 0.12 2002
17 134.4 0.15 2002
17 149.9 0.06 2002
17 174.1 0.03 2002
52 4.1 0.08 2002
52 4.1 0.08 2002
52 4 0.07 2002
52 24.5 0.07 2002
52 24.5 0.07 2002
52 24.3 0.06 2002
52 44.7 0.07 2002
52 44.7 0.08 2002
52 44.7 0.06 2002
52 74 0.1 2002
52 74.1 0.12 2002
52 74 0.11 2002
52 100.7 0.22 2002
52 100.8 0.25 2002
52 100.7 0.25 2002
52 127.6 0.08 2002
52 126.4 0.08 2002
52 125.6 0.09 2002
52 148.6 0.04 2002
52 177.9 0.01 2002
53 4.4 0.07 2002
53 24.7 0.07 2002
53 45.1 0.1 2002
53 60.2 0.12 2002
53 74.8 0.14 2002
53 85 0.26 2002
53 99.2 0.36 2002
53 114.9 0.32 2002
53 124.5 0.19 2002
53 134.6 0.09 2002
53 149.8 0.02 2002
53 174.8 0.01 2002
72 4 0.07 2002
72 4.1 0.05 2002
72 4.1 0.06 2002
72 24.2 0.04 2002
72 24.2 0.07 2002
72 44.2 0.08 2002
72 44 0.08 2002
72 74.8 0.1 2002
72 74.6 0.07 2002
72 74.5 0.02 2002
72 97.8 0.19 2002
72 98 0.15 2002
72 98.1 0.17 2002
72 124.2 0.18 2002
72 123.7 0.22 2002
72 123.7 0.22 2002
72 150.5 0.13 2002
72 174.4 0.08 2002
73 4.4 0.06 2002
73 24.1 0.07 2002
73 44.8 0.08 2002
73 74.4 0.21 2002
73 100.4 0.21 2002
73 115 0.14 2002
73 124.5 0.13 2002
73 134.4 0.13 2002
73 149.1 0.1 2002
73 175 0.05 2002
141 4.1 0.05 2002
141 4.1 0.05 2002
141 4.1 0.05 2002
141 24 0.06 2002
141 24 0.07 2002
141 24 0.06 2002
141 43.7 0.07 2002
141 43.5 0.07 2002
141 43.5 0.07 2002
141 73.6 0.11 2002
141 73.6 0.11 2002
141 73.6 0.11 2002
141 99 0.16 2002
141 99 0.15 2002
141 99 0.15 2002
141 124.2 0.24 2002
141 124.2 0.26 2002
141 124.1 0.25 2002
141 149.2 0.17 2002
141 175.8 0.06 2002
142 4.7 0.03 2002
142 24.4 0.05 2002
142 44.6 0.08 2002
142 59.7 0.1 2002
142 74.2 0.13 2002
142 84.6 0.13 2002
142 99 0.34 2002
142 114 0.26 2002
142 124.7 0.17 2002
142 134.6 0.11 2002
142 149.8 0.06 2002
142 176.5 0.02 2002
181 4 0.04 2002
181 24.2 0.06 2002
181 44.3 0.09 2002
181 74.6 0.14 2002
181 100.3 0.26 2002
181 124.2 0.16 2002
181 148.7 0.06 2002
181 174.7 0.02 2002
181 4.5 0.06 2002
181 24.5 0.06 2002
181 43.7 0.07 2002
181 58.3 0.1 2002
181 74.2 0.12 2002
181 84.5 0.13 2002
181 98.4 0.15 2002
181 113.7 0.22 2002
181 124.5 0.26 2002
181 134.7 0.15 2002
181 148.5 0.1 2002
181 174.3 0.03 2002
240 4.3 0.06 2002
240 4.4 0.05 2002
240 4.3 0.06 2002
240 25.1 0.07 2002
240 25.2 0.06 2002
240 25.1 0.06 2002
240 45.2 0.09 2002
240 45.2 0.12 2002
240 45 0.1 2002
240 75.4 0.17 2002
240 75.4 0.22 2002
240 75.7 0.17 2002
240 101.2 0.23 2002
240 100.8 0.21 2002
240 100.7 0.23 2002
240 123.6 0.18 2002
240 123.6 0.19 2002
240 123.9 0.22 2002
240 150.8 0.13 2002
240 175.7 0.04 2002
241 6.2 0.06 2002
241 25.3 0.06 2002
241 44.8 0.06 2002
241 73.3 0.12 2002
241 85.3 0.18 2002
241 99.7 0.27 2002
241 115.3 0.21 2002
241 124.5 0.19 2002
241 135.4 0.18 2002
241 149.8 0.14 2002
241 174.7 0.07 2002
280 4.8 0.1 2002
280 4.6 0.11 2002
280 4.8 0.08 2002
280 24.6 0.09 2002
280 24.9 0.09 2002
280 25 0.09 2002
280 45 0.08 2002
280 44.5 0.12 2002
280 44.4 0.09 2002
280 75.9 0.18 2002
280 75.5 0.18 2002
280 75.4 0.19 2002
280 100.3 0.26 2002
280 100.1 0.25 2002
280 100.1 0.25 2002
280 125.7 0.09 2002
280 125.9 0.09 2002
280 126 0.1 2002
280 150 0.03 2002
280 174.2 0.02 2002
281 5.1 0.08 2002
281 24.9 0.08 2002
281 44.6 0.07 2002
281 59.5 0.09 2002
281 74.6 0.14 2002
281 85.1 0.23 2002
281 100 0.26 2002
281 115 0.2 2002
281 124.7 0.15 2002
281 135.4 0.09 2002
281 150.5 0.05 2002
281 175.5 0.02 2002
308 4.8 0.09 2002
308 4.8 0.09 2002
308 4.7 0.11 2002
308 25.1 0.09 2002
308 25.2 0.1 2002
308 25 0.09 2002
308 45.1 0.08 2002
308 45.2 0.09 2002
308 45.2 0.09 2002
308 75.3 0.16 2002
308 75.5 0.16 2002
308 75.4 0.15 2002
308 99.5 0.24 2002
308 99.7 0.23 2002
308 99.5 0.21 2002
308 126.3 0.11 2002
308 126.2 0.11 2002
308 126.2 0.11 2002
308 149.5 0.04 2002
308 175.3 0.01 2002
309 5.2 0.07 2002
309 25.1 0.08 2002
309 45.4 0.1 2002
309 60.8 0.14 2002
309 75.4 0.2 2002
309 85.3 0.2 2002
309 100.7 0.25 2002
309 115.5 0.13 2002
309 125.1 0.06 2002
309 135.5 0.04 2002
309 150.6 0.02 2002
309 174.6 0.01 2002
329 5.2 0.07 2002
329 5 0.09 2002
329 4.9 0.09 2002
329 25.2 0.09 2002
329 25.2 0.08 2002
329 25.3 0.09 2002
329 44.6 0.1 2002
329 44.5 0.11 2002
329 74.7 0.14 2002
329 74.9 0.13 2002
329 74.9 0.14 2002
329 101.3 0.23 2002
329 101.3 0.22 2002
329 100.7 0.22 2002
329 126.5 0.09 2002
329 126.4 0.1 2002
329 126.4 0.08 2002
329 150.9 0.04 2002
329 175.2 0.01 2002
330 3.7 0.1 2002
330 24 0.11 2002
330 46.4 0.1 2002
330 62.3 0.15 2002
330 74.4 0.22 2002
330 84.2 0.24 2002
330 100 0.23 2002
330 112.6 0.17 2002
330 125.4 0.12 2002
330 134.1 0.09 2002
330 149.9 0.06 2002
330 177.1 0.03 2002
353 3.6 0.07 2002
353 3.5 0.08 2002
353 3.5 0.08 2002
353 25.1 0.09 2002
353 25.1 0.08 2002
353 25 0.08 2002
353 45.6 0.14 2002
353 45.5 0.13 2002
353 45.5 0.14 2002
353 76 0.14 2002
353 75.8 0.15 2002
353 75.7 0.16 2002
353 100 0.2 2002
353 99.4 0.18 2002
353 99.1 0.19 2002
353 125.2 0.08 2002
353 125.2 0.08 2002
353 125.3 0.09 2002
353 151.5 0.03 2002
353 173.2 0.02 2002
354 6.1 0.08 2002
354 25.1 0.1 2002
354 45 0.1 2002
354 59.3 0.15 2002
354 75.5 0.17 2002
354 85 0.21 2002
354 102.2 0.2 2002
354 115.2 0.11 2002
354 125.4 0.09 2002
354 136 0.05 2002
354 151 0.03 2002
354 173.9 0.02 2002
17 4.1 0.13 2003
17 4 0.17 2003
17 4.1 0.13 2003
17 24.4 0.17 2003
17 24.4 0.13 2003
17 24.4 0.15 2003
17 45 0.13 2003
17 45.1 0.14 2003
17 45 0.12 2003
17 75.1 0.15 2003
17 74.5 0.14 2003
17 74.4 0.13 2003
17 100.4 0.14 2003
17 100.1 0.16 2003
17 99.7 0.14 2003
17 125.8 0.13 2003
17 125.5 0.12 2003
17 124.8 0.12 2003
17 150.3 0.05 2003
17 175.2 0.02 2003
18 5.5 0.11 2003
18 24.7 0.14 2003
18 44.1 0.14 2003
18 60.5 0.14 2003
18 75.3 0.15 2003
18 83.8 0.14 2003
18 101.4 0.12 2003
18 114.8 0.16 2003
18 123.1 0.16 2003
18 136.6 0.08 2003
18 151.4 0.06 2003
18 177 0.03 2003
57 4.2 0.07 2003
57 4.3 0.06 2003
57 4.2 0.06 2003
57 23.9 0.06 2003
57 23.9 0.06 2003
57 24 0.06 2003
57 45.3 0.06 2003
57 45.5 0.07 2003
57 45.5 0.07 2003
57 74.3 0.08 2003
57 74.2 0.08 2003
57 74.2 0.09 2003
57 99.2 0.11 2003
57 98.9 0.11 2003
57 99.2 0.12 2003
57 126.9 0.26 2003
57 127 0.2 2003
57 126.6 0.22 2003
57 152.8 0.13 2003
57 172.6 0.04 2003
58 4.5 0.06 2003
58 24 0.06 2003
58 44.1 0.07 2003
58 60.3 0.09 2003
58 100.1 0.18 2003
58 114.4 0.22 2003
58 124.6 0.16 2003
58 134.4 0.14 2003
58 149.3 0.08 2003
58 173.8 0.03 2003
88 9.5 0.07 2003
88 9.6 0.06 2003
88 9.6 0.06 2003
88 24.5 0.07 2003
88 24.6 0.06 2003
88 45.7 0.08 2003
88 45.6 0.1 2003
88 45.2 0.1 2003
88 74.5 0.15 2003
88 74.1 0.14 2003
88 101.7 0.21 2003
88 101.7 0.19 2003
88 101.5 0.2 2003
88 125.2 0.19 2003
88 125.5 0.21 2003
88 125.5 0.17 2003
88 151.7 0.06 2003
88 174.9 0.01 2003
89 4.7 0.07 2003
89 23.7 0.06 2003
89 45.2 0.08 2003
89 60.3 0.08 2003
89 75 0.12 2003
89 97.6 0.18 2003
89 114.3 0.25 2003
89 124.2 0.18 2003
89 136 0.14 2003
89 148.7 0.1 2003
89 177.9 0.02 2003
114 4.2 0.06 2003
114 4.2 0.07 2003
114 4.3 0.05 2003
114 24.2 0.06 2003
114 24.2 0.07 2003
114 23.8 0.06 2003
114 43.9 0.06 2003
114 44.1 0.07 2003
114 44.5 0.06 2003
114 74.3 0.12 2003
114 74.5 0.12 2003
114 74.5 0.1 2003
114 99.4 0.16 2003
114 99.4 0.12 2003
114 99.2 0.17 2003
114 124.5 0.24 2003
114 124.6 0.24 2003
114 177.2 0.07 2003
115 4.6 0.06 2003
115 23.5 0.06 2003
115 44.5 0.06 2003
115 60.4 0.08 2003
115 73.2 0.1 2003
115 84.3 0.12 2003
115 99.2 0.12 2003
115 114.8 0.16 2003
115 123.6 0.21 2003
115 136.7 0.24 2003
115 148.3 0.23 2003
115 173.2 0.07 2003
141 4.9 0.05 2003
141 4.9 0.05 2003
141 5 0.06 2003
141 24.5 0.05 2003
141 24.5 0.06 2003
141 24.4 0.05 2003
141 44.6 0.07 2003
141 44.7 0.07 2003
141 44.6 0.07 2003
141 74.6 0.1 2003
141 74.6 0.09 2003
141 74.4 0.09 2003
141 100.1 0.24 2003
141 100.3 0.25 2003
141 100.3 0.23 2003
141 123.8 0.15 2003
141 123.9 0.14 2003
141 123.9 0.17 2003
141 149.9 0.05 2003
141 175 0.02 2003
142 4.9 0.05 2003
142 24.4 0.06 2003
142 44.3 0.07 2003
142 60.1 0.1 2003
142 74 0.11 2003
142 84.7 0.13 2003
142 98.8 0.16 2003
142 114.4 0.19 2003
142 124 0.22 2003
142 133.8 0.28 2003
142 148.6 0.2 2003
142 175.2 0.04 2003
171 4.7 0.06 2003
171 4.7 0.06 2003
171 4.7 0.05 2003
171 23.4 0.05 2003
171 44.8 0.06 2003
171 44.8 0.06 2003
171 44.6 0.06 2003
171 74.4 0.11 2003
171 74.4 0.12 2003
171 74.4 0.11 2003
171 99.3 0.16 2003
171 99.3 0.16 2003
171 99.2 0.14 2003
171 124.3 0.18 2003
171 124.3 0.19 2003
171 124.3 0.18 2003
171 148.6 0.08 2003
171 176.1 0.02 2003
172 4.4 0.05 2003
172 44.7 0.05 2003
172 58.8 0.07 2003
172 74.7 0.09 2003
172 83.9 0.08 2003
172 99.7 0.16 2003
172 113.9 0.31 2003
172 124.1 0.29 2003
172 133.9 0.17 2003
172 149 0.1 2003
201 4.9 0.06 2003
201 4.9 0.05 2003
201 4.9 0.06 2003
201 24.2 0.05 2003
201 24.2 0.04 2003
201 24.2 0.06 2003
201 45.5 0.06 2003
201 45.5 0.05 2003
201 45.5 0.06 2003
201 75.2 0.11 2003
201 75.1 0.12 2003
201 75.1 0.12 2003
201 99.5 0.2 2003
201 99.7 0.2 2003
201 99.9 0.18 2003
201 125.4 0.2 2003
201 125.4 0.2 2003
201 125.2 0.21 2003
201 149.8 0.13 2003
201 175.4 0.03 2003
202 5.2 0.06 2003
202 24.6 0.06 2003
202 44.8 0.06 2003
202 58.8 0.07 2003
202 74.1 0.13 2003
202 85.6 0.13 2003
202 99.7 0.16 2003
202 113.9 0.21 2003
202 123.9 0.18 2003
202 134.9 0.19 2003
202 150.2 0.16 2003
202 176.4 0.04 2003
233 5.5 0.07 2003
233 5.5 0.06 2003
233 5.5 0.07 2003
233 25.7 0.06 2003
233 25.7 0.07 2003
233 25.5 0.06 2003
233 44.1 0.07 2003
233 44.2 0.07 2003
233 73.9 0.13 2003
233 74 0.12 2003
233 74 0.12 2003
233 101.1 0.21 2003
233 101 0.2 2003
233 100.7 0.19 2003
233 130.9 0.17 2003
233 129.6 0.16 2003
233 128.1 0.17 2003
233 147.8 0.1 2003
233 173.9 0.04 2003
234 5.1 0.05 2003
234 24.2 0.06 2003
234 45.3 0.07 2003
234 58.9 0.08 2003
234 74 0.13 2003
234 84.9 0.17 2003
234 98.8 0.25 2003
234 114.8 0.22 2003
234 124.5 0.18 2003
234 134.7 0.17 2003
234 149.5 0.09 2003
234 174 0.05 2003
288 4.8 0.11 2003
288 4.5 0.1 2003
288 4.5 0.1 2003
288 27.9 0.11 2003
288 27.3 0.12 2003
288 26.9 0.11 2003
288 44.8 0.09 2003
288 44.8 0.09 2003
288 45 0.09 2003
288 75 0.18 2003
288 74.7 0.18 2003
288 74.6 0.19 2003
288 101.3 0.29 2003
288 100.9 0.29 2003
288 100.5 0.27 2003
288 123.2 0.18 2003
288 123.3 0.18 2003
288 123.7 0.18 2003
288 149.1 0.05 2003
288 177.3 0.02 2003
289 4.4 0.11 2003
289 24.2 0.1 2003
289 44.3 0.11 2003
289 58.6 0.11 2003
289 74.7 0.19 2003
289 84.6 0.22 2003
289 99.4 0.3 2003
289 115.1 0.26 2003
289 124.9 0.16 2003
289 135.4 0.11 2003
289 151.7 0.06 2003
289 175.9 0.03 2003
314 10.5 0.1 2003
314 10.5 0.11 2003
314 10.1 0.1 2003
314 25.5 0.1 2003
314 25.5 0.09 2003
314 25 0.1 2003
314 45.1 0.1 2003
314 45.5 0.1 2003
314 45.4 0.09 2003
314 75.2 0.1 2003
314 75.4 0.1 2003
314 75.9 0.1 2003
314 103.9 0.21 2003
314 103.6 0.2 2003
314 103.4 0.2 2003
314 131.2 0.15 2003
314 129.3 0.17 2003
314 127.8 0.16 2003
314 144.9 0.09 2003
314 176.3 0.02 2003
315 5.5 0.11 2003
315 25.3 0.1 2003
315 45.3 0.11 2003
315 74.6 0.11 2003
315 82.9 0.19 2003
315 98.7 0.24 2003
315 113 0.22 2003
315 123.2 0.17 2003
315 132.7 0.1 2003
315 148.4 0.02 2003
315 175.7 0.01 2003
354 10.2 0.1 2003
354 10 0.1 2003
354 9.8 0.1 2003
354 25.1 0.08 2003
354 24.9 0.09 2003
354 25.1 0.1 2003
354 45.4 0.12 2003
354 45.2 0.12 2003
354 45.6 0.13 2003
354 74.6 0.15 2003
354 74.5 0.14 2003
354 74.1 0.15 2003
354 100.7 0.21 2003
354 100.6 0.19 2003
354 100.6 0.22 2003
354 126 0.18 2003
354 125.7 0.18 2003
354 125.4 0.19 2003
354 149 0.05 2003
354 179.8 0.01 2003
355 4 0.1 2003
355 44.8 0.09 2003
355 59.9 0.11 2003
